ticker,date,price,eps,pe_ratio,net_income,total_assets,shareholders_equity,total_debt,roe,roa,debt_to_equity,market_cap,shares_outstanding
VZ,2021-02-25,56.5,4.3,13.13953488372093,18348000000.0,316481000000.0,67842000000.0,,0.2704519324312373,0.05797504431545654,,241084186046.51163,4266976744.1860466
VZ,2020-10-27,57.38,1.05,54.647619047619045,4504000000.0,296994000000.0,65069000000.0,,0.06921882924280379,0.015165289534468709,,246132876190.4762,4289523809.5238094
PG,2025-04-24,159.53,1.58,100.96835443037975,3793000000.0,122984000000.0,52272000000.0,,0.07256274869911233,0.030841410264749885,,382972968354.43036,2400632911.392405
PG,2025-01-22,164.74,1.94,84.91752577319588,4659000000.0,122639000000.0,51443000000.0,,0.09056625779989504,0.037989546555337206,,395630752577.3196,2401546391.7525773
PG,2024-10-18,171.28,1.65,103.80606060606061,3987000000.0,126482000000.0,52141000000.0,,0.07646573713584319,0.031522271943833904,,413874763636.36365,2416363636.3636365
PG,2024-08-05,168.06,6.18,27.194174757281555,14974000000.0,122370000000.0,50287000000.0,,0.2977707956330662,0.12236659311922857,,407205572815.53406,2422977346.2783175
PG,2024-04-19,158.14,1.56,101.37179487179486,3781000000.0,119598000000.0,50058000000.0,,0.07553238243637381,0.03161424104082008,,383286756410.25635,2423717948.7179484
PG,2024-01-23,153.98,1.44,106.93055555555556,3493000000.0,120709000000.0,48829000000.0,,0.07153535808638309,0.028937361754301668,,373508430555.55554,2425694444.4444447
PG,2023-10-18,150.03,1.89,79.38095238095238,4556000000.0,122531000000.0,48014000000.0,,0.0948889907110426,0.037182427304110796,,361659619047.6191,2410582010.5820107
PG,2023-08-04,155.28,6.07,25.58154859967051,14738000000.0,120829000000.0,46777000000.0,,0.31506937169976695,0.12197402941346862,,377020863261.944,2428006589.785832
PG,2023-04-21,156.07,1.41,110.68794326241135,3424000000.0,119851000000.0,45140000000.0,,0.07585290208241027,0.028568806267782496,,378995517730.4965,2428368794.3262415
PG,2023-01-19,142.42,1.63,87.37423312883435,3959000000.0,117715000000.0,44725000000.0,,0.0885187255449972,0.03363207747525804,,345914588957.0552,2428834355.828221
PG,2022-10-19,129.56,1.62,79.9753086419753,3963000000.0,116282000000.0,44334000000.0,,0.08938963323859792,0.03408094116028276,,316942148148.14813,2446296296.296296
PG,2022-08-05,144.72,6.0,24.12,14793000000.0,117208000000.0,46589000000.0,,0.31752130331194056,0.1262115213978568,,356807160000.0,2465500000.0
PG,2022-04-20,163.65,1.37,119.45255474452554,3367000000.0,120217000000.0,45478000000.0,,0.0740357975284753,0.02800768610096742,,402196751824.8175,2457664233.576642
PG,2022-01-19,162.0,1.72,94.18604651162791,4242000000.0,121416000000.0,44893000000.0,,0.09449134608959081,0.03493773473018383,,399537209302.32556,2466279069.7674417
PG,2021-10-19,140.66,1.66,84.73493975903615,4126000000.0,119669000000.0,46408000000.0,,0.08890708498534736,0.034478436353608706,,349616361445.78314,2485542168.674699
PG,2021-08-06,141.41,5.69,24.852372583479788,14352000000.0,119307000000.0,46378000000.0,,0.30945707016257706,0.12029470190349267,,356681251318.10187,2522319859.40246
PG,2021-04-20,137.75,1.3,105.96153846153845,3249000000.0,116778000000.0,46596000000.0,,0.06972701519443729,0.027822021271129836,,344269038461.53845,2499230769.230769
PG,2021-01-20,131.93,1.53,86.22875816993465,3887000000.0,120112000000.0,48540000000.0,,0.08007828594973218,0.03236146263487412,,335171183006.53595,2540522875.816993
PG,2020-10-20,142.48,1.69,84.3076923076923,4308000000.0,119899000000.0,48576000000.0,,0.08868577075098814,0.035930241286416066,,363197538461.53845,2549112426.035503
KO,2025-05-01,71.29,0.77,92.5844155844156,3335000000.0,101716000000.0,26202000000.0,,0.1272803602778414,0.03278736875221204,,308769025974.026,4331168831.168831
KO,2025-02-20,70.04,2.47,28.356275303643724,10649000000.0,100549000000.0,24856000000.0,,0.42842774380431287,0.10590856199464938,,301965975708.502,4311336032.388663
KO,2024-10-24,67.3,0.66,101.96969696969695,2850000000.0,106266000000.0,26518000000.0,,0.107474168489328,0.0268194907119869,,290613636363.63635,4318181818.181818
KO,2024-07-29,66.83,0.56,119.3392857142857,2401000000.0,101202000000.0,25853000000.0,,0.09287123351255173,0.023724827572577618,,286533624999.99994,4287499999.9999995
KO,2024-05-02,61.99,0.74,83.77027027027027,3185000000.0,99392000000.0,26429000000.0,36496000000.0,0.1205115592720118,0.03204483258209916,1.3809073366377842,266808310810.81082,4304054054.054054
KO,2024-02-20,60.7,2.48,24.475806451612904,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.41259010832273235,0.10954627800579307,1.4458579083304421,261964556451.61288,4315725806.451612
KO,2023-10-24,55.64,0.71,78.36619718309859,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.11711301044634378,0.031595236631207856,1.3772459639126307,241602985915.49295,4342253521.1267605
KO,2023-07-27,62.44,0.59,105.83050847457628,2521000000.0,98456000000.0,26013000000.0,36797000000.0,0.09691308192057817,0.02560534655074348,1.4145619497943336,266798711864.4068,4272881355.932204
KO,2023-04-26,63.55,0.72,88.26388888888889,3113000000.0,97404000000.0,25217000000.0,36945000000.0,0.12344846730380299,0.03195967311404049,1.465083078875362,274765486111.11115,4323611111.111112
KO,2023-02-21,59.8,2.2,27.18181818181818,9571000000.0,92763000000.0,24105000000.0,36776000000.0,0.39705455299730347,0.10317691320893028,1.5256585770587014,260157181818.1818,4350454545.454545
KO,2022-10-26,59.39,0.65,91.36923076923077,2822000000.0,92471000000.0,22805000000.0,36191000000.0,0.1237447928085946,0.030517675811876154,1.5869765402324052,257843969230.76926,4341538461.538462
KO,2022-07-27,63.01,0.44,143.20454545454544,1900000000.0,93169000000.0,23005000000.0,37543000000.0,0.08259074114322973,0.020393049190181284,1.6319495761790914,272088636363.63635,4318181818.181818
KO,2022-04-28,66.19,0.64,103.421875,2793000000.0,94064000000.0,24845000000.0,38091000000.0,0.11241698530891528,0.029692549753359415,1.5331455021131013,288857296875.0,4364062500.0
KO,2022-02-22,62.28,2.26,27.557522123893808,9804000000.0,94354000000.0,22999000000.0,39454000000.0,0.426279403452324,0.10390656463954893,1.7154658898212967,270173946902.65488,4338053097.345133
KO,2021-10-28,56.04,0.57,98.31578947368422,2475000000.0,90606000000.0,22179000000.0,39842000000.0,0.11159204653050182,0.027316071783325607,1.796383966815456,243331578947.36844,4342105263.157895
KO,2021-07-26,57.06,0.61,93.54098360655739,2624000000.0,90194000000.0,22249000000.0,40141000000.0,0.11793788484875725,0.02909284431336896,1.8041709739763585,245451540983.60654,4301639344.262295
KO,2021-04-27,53.58,0.52,103.03846153846153,2255000000.0,89993000000.0,20355000000.0,43050000000.0,0.11078359125521985,0.02505750447257009,2.1149594694178333,232351730769.23077,4336538461.538462
KO,2021-02-25,50.17,1.8,27.872222222222224,7768000000.0,87296000000.0,19299000000.0,40610000000.0,0.40250790196383235,0.08898460410557185,2.104254106430385,216511422222.22223,4315555555.555555
KO,2020-10-22,50.68,0.4,126.69999999999999,1740000000.0,97184000000.0,18607000000.0,47010000000.0,0.09351319395926265,0.017904181758314125,2.5264685333476646,220458000000.0,4350000000.0
