date,AAPL,AMZN,BAC,CVX,GOOGL,HD,JNJ,JPM,KO,MSFT,NVDA,PFE,PG,TSLA,UNH,VZ,WMT,XOM
2023-08-21,175.84,134.68,29.15,160.36,128.37,324.06,167.35,149.48,60.43,321.88,46.967,37.01,151.77,231.28,497.68,33.0,52.5033,108.71
2023-08-22,177.23,134.25,28.44,159.04,129.08,324.48,166.02,146.38,60.06,322.46,45.668,36.84,151.83,233.19,492.34,33.2,52.3367,108.1
2023-08-23,181.12,135.52,28.45,159.25,132.37,326.09,164.53,147.37,60.27,327.0,47.116,36.66,153.25,236.86,489.44,33.19,52.7,107.15
2023-08-24,176.38,131.84,28.62,157.94,129.78,322.59,165.09,147.23,60.11,319.97,47.163,36.16,152.54,230.04,488.1,33.38,52.2967,106.35
2023-08-25,178.61,133.26,28.5,159.12,129.88,322.86,166.25,147.05,60.39,322.98,46.018,36.38,153.54,238.59,489.12,33.35,52.6067,108.25
2023-08-28,180.19,133.14,28.76,160.21,131.01,325.91,164.29,147.56,60.56,323.7,46.835,36.21,153.78,238.82,491.28,33.55,52.9067,109.16
2023-08-29,184.12,134.91,29.17,159.96,134.57,329.38,164.31,148.76,60.5,328.41,48.784,36.15,153.87,257.18,492.83,34.69,53.35,109.81
2023-08-30,187.65,135.07,29.04,160.18,135.88,330.63,163.73,148.16,60.47,328.79,49.264,35.9,154.04,256.9,491.53,34.64,53.7333,110.88
2023-08-31,187.87,138.01,28.67,161.1,136.17,330.3,161.68,146.33,59.83,327.76,49.355,35.38,154.34,258.08,476.58,34.98,54.2033,111.19
2023-09-01,189.46,138.12,28.98,164.3,135.66,333.08,160.48,146.82,59.31,328.66,48.509,35.78,154.51,245.01,476.24,34.86,53.8567,113.52
2023-09-05,189.7,137.27,28.65,166.46,135.77,327.78,160.68,145.2,58.82,333.55,48.548,35.38,152.44,256.49,480.81,34.3,53.4233,113.53
2023-09-06,182.91,135.36,28.39,166.63,134.46,326.0,158.01,144.96,58.78,332.88,47.061,34.37,152.14,251.92,476.94,34.18,53.8233,114.51
2023-09-07,177.56,137.85,28.13,166.64,135.26,328.42,160.03,143.72,58.33,329.91,46.241,34.28,153.59,251.49,484.81,33.81,54.49,113.95
2023-09-08,178.18,138.23,28.36,167.21,136.38,328.71,160.56,143.83,58.33,334.27,45.572,34.25,152.93,248.5,480.77,33.45,54.59,115.61
2023-09-11,179.36,143.1,28.48,163.76,136.92,328.37,162.66,144.46,58.88,337.94,45.178,33.94,154.75,273.58,479.38,33.94,54.78,114.16
2023-09-12,176.3,141.23,28.97,166.81,135.34,326.28,163.58,146.34,58.3,331.77,44.87,34.15,152.03,267.48,479.9,34.04,54.84,117.49
2023-09-13,174.21,144.85,28.88,166.2,136.71,325.88,163.99,146.41,58.44,336.06,45.485,34.08,153.09,271.3,479.84,33.86,54.8533,116.44
2023-09-14,175.74,144.72,29.2,167.23,138.1,329.63,163.74,149.25,58.46,338.7,45.581,34.15,154.77,276.04,483.6,34.04,55.0833,118.52
2023-09-15,175.01,140.39,28.84,166.5,137.4,321.4,161.45,148.81,57.94,330.22,43.9,34.07,153.47,274.39,486.7,33.79,54.88,116.7
2023-09-18,177.97,139.98,28.76,167.22,138.21,317.26,162.47,149.12,58.3,329.06,43.966,33.64,154.05,265.28,486.06,33.53,54.4733,117.64
2023-09-19,179.07,137.63,28.65,167.2,138.04,314.61,162.2,148.93,58.18,328.65,43.52,33.99,153.6,266.5,480.66,33.4,54.46,117.33
2023-09-20,175.49,135.29,28.55,166.69,133.74,310.86,162.91,148.3,58.44,320.77,42.239,33.62,153.47,262.59,492.13,33.6,54.6367,116.4
2023-09-21,173.93,129.33,28.05,165.19,130.44,306.76,161.66,147.14,57.54,319.53,41.017,32.85,152.14,255.7,501.14,33.29,53.9733,114.76
2023-09-22,174.79,129.12,27.64,166.28,130.25,305.73,160.5,145.73,57.6,317.01,41.61,32.69,151.58,244.88,506.1,33.28,54.1167,114.94
2023-09-25,176.08,131.27,27.6,168.71,131.11,306.49,160.26,146.45,57.0,317.54,42.222,32.98,150.66,246.99,510.28,33.16,54.3567,116.23
2023-09-26,171.96,125.98,27.17,167.8,128.565,302.54,159.02,144.93,56.53,312.14,41.911,32.4,149.32,244.12,505.45,32.99,54.1667,116.41
2023-09-27,170.43,125.98,27.27,171.04,130.54,301.82,157.11,145.78,55.95,312.79,42.468,32.1,147.34,240.5,503.73,32.4,53.9067,120.2
2023-09-28,170.69,125.98,27.56,170.59,132.31,303.49,156.88,147.59,55.81,313.64,43.089,32.09,146.34,246.38,510.1,32.55,54.18,119.47
2023-09-29,171.21,127.12,27.38,168.62,130.86,302.16,155.75,145.02,55.98,315.75,43.499,33.17,145.86,250.22,504.19,32.41,53.31,117.58
2023-10-02,173.75,129.46,26.7,166.54,134.17,299.83,155.15,143.77,55.48,321.8,44.782,33.94,145.19,251.6,514.57,31.76,53.3667,115.63
2023-10-03,172.4,124.72,25.91,166.93,132.43,291.94,155.34,142.71,54.88,313.39,43.517,33.9,145.49,246.53,509.47,31.98,53.03,115.83
2023-10-04,173.66,127.0,25.94,163.04,135.24,292.39,155.52,143.35,55.04,318.955,44.041,33.31,145.97,261.16,510.62,31.54,53.6667,111.5
2023-10-05,174.91,125.96,26.06,163.9,135.07,291.7,157.14,142.9,52.38,319.36,44.688,33.47,143.8,260.05,516.23,31.82,53.0267,108.99
2023-10-06,177.49,127.96,26.07,162.23,137.58,292.82,157.64,145.1,53.14,327.26,45.762,33.13,144.09,260.53,524.81,30.85,52.1367,107.17
2023-10-09,178.99,128.26,26.31,166.72,138.42,295.36,158.54,144.77,52.88,329.82,45.273,33.2,143.36,259.67,526.51,31.45,51.9467,110.92
2023-10-10,178.39,129.48,27.01,166.54,138.06,299.22,158.36,145.65,54.03,328.39,45.798,33.17,144.78,263.62,524.24,31.76,52.5333,110.45
2023-10-11,179.8,131.83,27.02,161.1,140.55,298.05,156.18,146.15,53.71,332.42,46.806,33.11,143.0,262.99,524.13,31.46,52.7433,106.49
2023-10-12,180.71,132.33,26.9,161.23,138.97,293.02,156.33,145.81,52.81,331.16,46.945,32.92,143.32,258.87,525.54,30.91,52.9833,106.47
2023-10-13,178.85,129.79,26.76,164.06,137.36,291.92,156.85,148.0,52.89,327.73,45.461,32.11,144.69,251.12,539.4,30.67,53.2767,109.87
2023-10-16,178.72,132.55,26.99,165.4,139.095,297.33,157.53,147.85,53.43,332.64,46.095,33.27,146.07,253.92,538.03,31.25,53.7367,109.95
2023-10-17,177.15,131.47,27.62,167.59,139.72,295.94,156.09,147.53,54.07,332.06,43.938,32.75,146.26,254.85,536.65,31.51,53.8067,111.39
2023-10-18,175.84,128.13,27.31,168.92,137.96,290.24,152.73,145.91,54.05,330.11,42.196,31.41,150.03,242.68,536.06,31.05,53.8467,112.95
2023-10-19,175.46,128.4,26.96,169.1,137.75,286.77,152.32,145.29,54.35,331.32,42.101,31.19,148.25,220.11,531.63,31.58,53.59,113.02
2023-10-20,172.88,125.17,26.31,166.83,135.6,286.41,153.0,142.95,54.57,326.67,41.387,30.65,148.05,211.99,527.03,31.57,52.92,111.08
2023-10-23,173.0,126.56,25.57,160.68,136.5,285.07,151.39,141.0,54.08,329.32,42.975,30.84,148.15,212.08,521.57,31.39,53.67,109.45
2023-10-24,173.44,128.56,25.47,156.65,138.81,283.31,151.23,141.17,55.64,330.53,43.663,30.43,149.9,216.52,525.0,34.3,54.4167,108.39
2023-10-25,171.1,121.39,25.55,155.87,125.61,280.93,151.57,140.4,56.12,340.67,41.779,30.73,150.6,212.42,530.21,33.69,54.2533,108.59
2023-10-26,166.89,119.57,26.12,154.75,122.28,278.0,149.0,140.76,55.78,327.89,40.326,31.16,149.8,205.76,528.36,34.47,53.9233,107.6
2023-10-27,168.22,127.74,25.17,144.35,122.17,276.46,145.6,135.69,55.24,329.81,40.5,30.11,147.16,207.3,524.66,33.44,53.7233,105.55
2023-10-30,170.29,132.71,25.69,146.09,124.46,281.48,147.03,137.42,56.15,337.31,41.161,30.55,149.26,197.36,529.99,34.62,54.34,105.88
2023-10-31,170.77,133.09,26.34,145.73,124.08,284.69,148.34,139.06,56.49,338.11,40.78,30.56,150.03,200.84,535.56,35.13,54.47,105.85
2023-11-01,173.97,137.0,26.4,143.98,126.45,286.63,148.69,138.94,56.44,346.07,42.325,30.51,149.61,205.66,531.6,35.4,54.9567,105.64
2023-11-02,177.57,138.07,27.62,148.76,127.49,294.53,150.24,141.42,57.09,348.32,43.506,30.5,151.44,218.51,536.13,35.9,55.1733,109.11
2023-11-03,176.65,138.6,28.42,147.61,129.1,295.61,151.34,143.0,56.74,352.8,45.005,31.26,150.07,219.96,530.9,36.02,54.8867,107.78
2023-11-06,179.23,139.74,28.33,147.0,130.25,294.57,151.7,144.08,56.97,356.53,45.751,31.18,150.94,219.27,533.46,35.64,54.96,105.87
2023-11-07,181.82,142.71,28.16,144.41,130.97,294.77,150.9,144.01,57.18,360.53,45.955,31.25,150.59,222.18,537.83,35.94,55.2167,104.21
2023-11-08,182.89,142.08,27.89,142.4,131.84,295.92,150.35,144.72,57.09,363.2,46.574,30.82,150.01,222.11,536.73,35.77,54.7667,102.93
2023-11-09,182.41,140.6,27.53,141.94,130.24,287.87,147.42,144.29,56.66,360.69,46.95,29.68,150.35,209.98,539.0,35.62,54.64,102.96
2023-11-10,186.4,143.56,27.68,142.95,132.59,291.59,147.25,146.43,56.72,369.67,48.335,29.48,151.41,214.65,541.21,35.71,55.3967,103.75
2023-11-13,184.8,142.59,27.7,144.0,132.09,288.07,147.63,145.78,56.93,366.68,48.62,28.98,152.46,223.71,542.57,35.82,55.8933,104.84
2023-11-14,187.44,145.8,29.22,145.05,133.62,303.63,147.66,148.44,57.1,370.27,49.656,29.26,152.12,237.41,540.46,35.88,55.8833,104.29
2023-11-15,188.01,143.2,29.62,145.56,134.62,308.19,148.8,149.74,57.21,369.67,48.888,30.19,151.42,242.84,538.41,36.0,56.5933,103.66
2023-11-16,189.71,142.83,29.54,141.77,136.93,306.44,150.1,151.45,57.15,376.17,49.48,29.77,152.83,233.59,539.82,36.18,52.0133,102.46
2023-11-17,189.69,145.18,29.98,144.46,135.31,307.27,149.79,152.82,57.26,369.85,49.298,29.92,151.07,234.3,536.29,36.23,51.7833,104.96
2023-11-20,191.45,146.13,30.01,144.38,136.25,308.19,149.91,153.29,57.4,377.44,50.409,29.98,150.27,235.6,535.1,36.73,51.7667,104.5
2023-11-21,190.64,143.9,29.66,144.04,136.97,305.34,151.12,152.97,58.03,373.07,49.944,30.3,149.61,241.2,539.59,37.25,51.9533,104.46
2023-11-22,191.31,146.71,29.63,144.33,138.49,309.2,150.82,153.33,58.42,377.85,48.716,30.32,151.02,234.21,543.76,37.35,51.5567,104.01
2023-11-24,189.97,146.74,29.73,144.9,136.69,310.7,152.5,153.54,58.57,377.43,47.776,30.5,151.38,235.45,547.1,37.41,52.02,104.57
2023-11-27,189.79,147.73,29.56,144.36,136.41,310.92,151.28,153.19,58.46,378.61,48.242,30.14,151.24,236.08,543.59,37.35,52.2567,103.96
2023-11-28,190.4,147.03,29.53,145.51,137.2,313.34,151.63,153.54,58.58,382.7,47.821,29.69,152.29,246.72,540.53,37.47,52.88,103.9
2023-11-29,189.37,146.32,30.31,143.91,134.99,311.02,152.11,154.32,58.23,378.85,48.14,30.08,151.13,244.14,534.98,37.76,52.0267,102.34
2023-11-30,189.95,146.09,30.49,143.6,132.53,313.49,154.66,156.08,58.44,378.91,46.77,30.47,153.52,240.08,552.97,38.33,51.8967,102.74
2023-12-01,191.24,147.03,30.96,144.81,131.86,319.62,158.38,156.84,58.64,374.51,46.765,28.91,152.66,238.83,547.16,38.58,51.4467,102.99
2023-12-04,189.43,144.84,30.82,144.87,129.27,324.02,158.88,157.99,58.57,369.14,45.51,29.28,152.06,235.58,548.28,38.04,51.4333,102.43
2023-12-05,193.42,146.88,30.58,142.86,130.99,323.5,158.55,157.97,58.66,372.52,46.566,29.09,146.76,238.72,550.26,38.42,51.91,100.44
2023-12-06,192.32,144.52,30.53,142.53,130.02,326.11,156.62,156.31,58.6,368.8,45.503,28.79,146.65,239.37,549.53,38.5,51.3467,99.11
2023-12-07,194.27,146.88,30.66,142.42,136.93,326.17,155.4,156.79,58.74,370.95,46.596,28.63,146.5,242.64,548.27,38.65,50.82,98.42
2023-12-08,195.71,147.42,30.96,144.31,134.99,326.47,154.42,158.52,58.61,374.23,47.506,28.78,145.15,243.84,549.77,38.25,50.2867,99.55
2023-12-11,193.18,145.89,30.85,144.35,133.29,331.33,155.06,159.1,59.04,371.3,46.627,28.64,145.82,239.74,543.68,37.67,50.4133,99.62
2023-12-12,194.71,147.48,30.74,142.5,132.52,333.2,155.07,160.52,59.42,374.38,47.657,28.58,145.94,237.01,545.72,37.3,50.4533,98.05
2023-12-13,197.96,148.84,32.04,144.61,132.57,343.4,155.79,161.06,59.93,374.37,48.088,26.66,148.58,239.29,549.01,36.99,51.35,98.92
2023-12-14,198.11,147.42,33.94,149.93,131.94,351.81,156.87,163.99,59.04,365.93,48.35,26.13,144.66,251.05,534.24,37.87,50.7233,101.58
2023-12-15,197.57,149.97,33.6,149.35,132.6,354.0,155.16,165.23,58.6,370.73,48.89,26.63,143.96,253.5,531.12,37.37,50.9133,100.9
2023-12-18,195.89,154.07,33.43,149.68,135.8,350.81,155.44,166.23,59.02,372.65,50.077,27.06,146.17,252.08,526.55,37.67,51.6567,101.65
2023-12-19,196.94,153.79,33.51,151.64,136.65,352.07,156.46,168.45,58.83,373.26,49.604,28.16,146.17,257.22,524.04,37.57,51.8433,102.99
2023-12-20,194.83,152.12,32.98,150.25,138.34,348.66,153.27,166.55,57.61,370.62,48.111,27.63,143.91,247.14,515.93,37.3,51.2367,101.27
2023-12-21,194.68,153.84,33.2,150.71,140.42,348.97,154.84,167.5,57.99,373.54,48.99,28.31,144.26,254.5,519.88,37.43,51.6,101.73
2023-12-22,193.6,153.42,33.43,151.05,141.49,348.59,155.46,167.4,58.32,374.58,48.83,28.4,145.28,252.54,520.31,37.49,52.2167,101.91
2023-12-26,193.05,153.41,33.86,152.41,141.52,349.31,156.14,168.39,58.56,374.66,49.279,28.41,145.94,256.61,520.03,37.48,52.1367,102.14
2023-12-27,193.15,153.34,33.84,151.91,140.37,348.53,156.35,169.4,58.71,374.07,49.417,28.61,146.06,261.44,522.79,37.31,52.6267,101.66
