date,open,high,low,close,volume,ticker,price,eps,pe_ratio,net_income,total_assets,shareholders_equity,total_debt,roe,roa,debt_to_equity,market_cap,shares_outstanding,is_eps_missing,is_eps_stale,is_pe_ratio_missing,is_pe_ratio_stale,is_net_income_missing,is_net_income_stale,is_total_assets_missing,is_total_assets_stale,is_shareholders_equity_missing,is_shareholders_equity_stale,is_total_debt_missing,is_total_debt_stale,is_roe_missing,is_roe_stale,is_roa_missing,is_roa_stale,is_debt_to_equity_missing,is_debt_to_equity_stale,is_market_cap_missing,is_market_cap_stale,is_shares_outstanding_missing,is_shares_outstanding_stale
2025-02-03,,169.38,165.23,168.76,8668729.0,PG,168.76,1.94,86.98969072164948,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-04,,169.29,166.28,168.13,6410938.0,PG,168.13,1.94,86.66494845360825,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-05,,169.14,166.61,169.01,7537232.0,PG,169.01,1.94,87.11855670103093,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-06,,169.93,168.03,168.88,4957889.0,PG,168.88,1.94,87.05154639175258,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-07,,169.12,167.87,167.97,4535617.0,PG,167.97,1.94,86.58247422680412,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-10,,168.48,166.4,167.53,7063167.0,PG,167.53,1.94,86.35567010309279,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-11,,169.57,166.5,169.43,5438081.0,PG,169.43,1.94,87.33505154639175,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-12,,170.08,167.97,169.58,6037671.0,PG,169.58,1.94,87.41237113402063,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-13,,171.38,169.14,171.02,6328365.0,PG,171.02,1.94,88.15463917525774,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-14,,170.0,162.3,162.89,13179478.0,PG,162.89,1.94,83.9639175257732,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-18,,165.76,162.2,165.43,7075681.0,PG,165.43,1.94,85.27319587628867,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-19,,166.87,165.24,166.49,7910823.0,PG,166.49,1.94,85.81958762886599,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-20,,167.78,162.8,167.21,6153101.0,PG,167.21,1.94,86.19072164948454,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-21,,170.5491,165.92,170.23,9663720.0,PG,170.23,1.94,87.74742268041237,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-24,,172.98,169.79,170.54,8564057.0,PG,170.54,1.94,87.90721649484536,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-25,,173.95,170.8,172.65,7314856.0,PG,172.65,1.94,88.99484536082475,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-26,,172.65,170.65,171.3,5519041.0,PG,171.3,1.94,88.29896907216495,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-27,,173.09,170.63,171.97,5466965.0,PG,171.97,1.94,88.64432989690722,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-28,,174.65,171.85,173.84,10240069.0,PG,173.84,1.94,89.60824742268042,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-03,,176.29,173.51,175.59,7615570.0,PG,175.59,1.94,90.51030927835052,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-04,,179.99,172.91,173.18,12118023.0,PG,173.18,1.94,89.26804123711341,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-05,,175.87,173.02,174.61,6989086.0,PG,174.61,1.94,90.00515463917527,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-06,,175.84,172.8439,174.66,6702490.0,PG,174.66,1.94,90.03092783505154,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-07,,178.89,174.05,175.95,9549863.0,PG,175.95,1.94,90.6958762886598,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-10,,179.99,175.83,176.26,11047022.0,PG,176.26,1.94,90.85567010309278,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-11,,175.99,172.32,173.12,11032285.0,PG,173.12,1.94,89.23711340206187,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-12,,171.83,167.77,168.37,10159136.0,PG,168.37,1.94,86.78865979381443,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-13,,169.29,167.2779,168.59,6609126.0,PG,168.59,1.94,86.90206185567011,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-14,,168.59,166.62,167.97,6790624.0,PG,167.97,1.94,86.58247422680412,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-17,,171.09,168.13,169.76,9931678.0,PG,169.76,1.94,87.50515463917526,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-18,,170.26,167.58,167.71,6100242.0,PG,167.71,1.94,86.44845360824743,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-19,,168.745,167.11,168.57,7569165.0,PG,168.57,1.94,86.8917525773196,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-20,,169.205,166.03,167.55,8789167.0,PG,167.55,1.94,86.36597938144331,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-21,,168.14,164.12,166.69,16027251.0,PG,166.69,1.94,85.92268041237114,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-24,,166.8699,165.36,165.65,6102109.0,PG,165.65,1.94,85.38659793814433,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-25,,165.37,162.195,162.85,8366736.0,PG,162.85,1.94,83.94329896907216,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-26,,166.82,162.99,166.58,7757259.0,PG,166.58,1.94,85.86597938144331,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-27,,169.03,166.62,168.71,6211735.0,PG,168.71,1.94,86.9639175257732,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-28,,169.71,167.62,168.03,5479306.0,PG,168.03,1.94,86.61340206185567,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-31,,171.14,168.1015,170.42,11520451.0,PG,170.42,1.94,87.84536082474226,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-01,,171.05,169.06,170.56,7021507.0,PG,170.56,1.94,87.91752577319588,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-02,,170.88,168.31,169.5,6266298.0,PG,169.5,1.94,87.37113402061856,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-03,,174.8,170.73,172.39,9393270.0,PG,172.39,1.94,88.86082474226804,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-04,,173.6,163.47,163.75,13454205.0,PG,163.75,1.94,84.40721649484536,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-07,,164.695,159.19,160.23,15708009.0,PG,160.23,1.94,82.59278350515464,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-08,,163.28,156.71,158.39,11541114.0,PG,158.39,1.94,81.64432989690721,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-09,,164.68,156.69,162.32,10670212.0,PG,162.32,1.94,83.6701030927835,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-10,,165.07,160.75,163.56,10581571.0,PG,163.56,1.94,84.30927835051547,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-11,,168.015,162.62,166.91,8603200.0,PG,166.91,1.94,86.0360824742268,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-14,,170.11,165.78,169.13,9877411.0,PG,169.13,1.94,87.18041237113403,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-15,,170.16,168.28,168.47,7698478.0,PG,168.47,1.94,86.84020618556701,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-16,,169.68,165.79,166.39,5897634.0,PG,166.39,1.94,85.7680412371134,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-17,,171.65,167.35,170.63,7227061.0,PG,170.63,1.94,87.95360824742268,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-21,,169.95,164.28,165.75,8062360.0,PG,165.75,1.94,85.43814432989691,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-22,,168.77,164.535,167.88,7907421.0,PG,167.88,1.94,86.5360824742268,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-23,,166.61,163.11,165.73,9268964.0,PG,165.73,1.94,85.4278350515464,4659000000.0,122639000000.0,51443000000.0,39579000000.0,0.090566257799895,0.0379895465553372,0.7693758140077367,395630752577.3196,2401546391.7525773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-24,,160.955,156.58,159.53,20077665.0,PG,159.53,1.58,100.96835443037976,3793000000.0,122984000000.0,52272000000.0,39579000000.0,0.0725627486991123,0.0308414102647498,0.7571740128558311,382972968354.4304,2400632911.392405,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-25,,161.8,157.77,161.02,12893200.0,PG,161.02,2.14,75.24299065420561,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-28,,162.56,160.39,161.85,8126981.0,PG,161.85,2.14,75.63084112149532,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-29,,162.39,159.2,162.26,8266154.0,PG,162.26,2.14,75.82242990654204,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-30,,163.16,159.95,162.57,12475539.0,PG,162.57,2.14,75.96728971962617,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-01,,161.345,159.05,159.98,6792815.0,PG,159.98,2.14,74.75700934579439,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-02,,161.81,159.9,160.52,5750165.0,PG,160.52,2.14,75.00934579439253,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-05,,160.91,158.02,158.83,7576219.0,PG,158.83,2.14,74.2196261682243,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-06,,159.71,157.6459,159.25,7703843.0,PG,159.25,2.14,74.41588785046729,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-07,,160.05,158.54,159.29,6430156.0,PG,159.29,2.14,74.43457943925233,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-08,,160.0,158.01,158.65,7230806.0,PG,158.65,2.14,74.13551401869158,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-09,,159.1254,157.41,157.66,6453232.0,PG,157.66,2.14,73.67289719626167,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-12,,161.05,156.69,160.9,7378380.0,PG,160.9,2.14,75.18691588785046,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-13,,160.72,157.36,158.73,7780827.0,PG,158.73,2.14,74.17289719626167,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-14,,159.16,157.57,158.02,5988905.0,PG,158.02,2.14,73.8411214953271,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-15,,162.908,158.7,162.41,8727316.0,PG,162.41,2.14,75.89252336448598,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-16,,163.43,161.85,163.28,7100784.0,PG,163.28,2.14,76.29906542056074,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-19,,165.15,163.41,164.77,8120219.0,PG,164.77,2.14,76.99532710280374,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-20,,166.0,164.6,165.64,5576561.0,PG,165.64,2.14,77.4018691588785,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-21,,166.365,164.62,165.43,6424153.0,PG,165.43,2.14,77.30373831775701,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-22,,166.2,164.02,165.03,6245571.0,PG,165.03,2.14,77.11682242990653,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-23,,166.2196,163.48,165.86,5349868.0,PG,165.86,2.14,77.50467289719626,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-27,,167.98,165.27,167.76,11423794.0,PG,167.76,2.14,78.39252336448597,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-28,,168.84,167.06,167.36,5385942.0,PG,167.36,2.14,78.20560747663552,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-29,,168.99,166.44,168.56,4842554.0,PG,168.56,2.14,78.76635514018692,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-05-30,,170.99,168.6,169.89,12587537.0,PG,169.89,2.14,79.38785046728971,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-06-02,,169.04,166.23,167.78,7574428.0,PG,167.78,2.14,78.4018691588785,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-06-03,,167.405,165.9,166.85,6223447.0,PG,166.85,2.14,77.96728971962617,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-06-04,,168.045,165.923,165.95,4939333.0,PG,165.95,2.14,77.54672897196261,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
